customer_id,first_purchase,last_purchase,frequency,monetary,total_units,unique_products,recency,tenure_days,average_order_value,r_score,f_score,m_score,rfm_total_score,rfm_code,segment,value_tier,recommended_action
17928,2010-05-17 15:30:00,2011-10-25 13:52:00,3,341.24,222,27,45,525,113.74666666666667,4,3,2,9,432,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17929,2009-12-09 11:40:00,2011-11-28 16:01:00,12,3082.1,434,6,11,719,256.84166666666664,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17930,2010-03-04 10:41:00,2011-11-04 10:23:00,13,4275.22,3795,39,36,609,328.86307692307696,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17931,2010-02-16 15:47:00,2011-07-28 18:33:00,14,3402.2400000000002,1919,274,134,527,243.0171428571429,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17932,2011-05-12 13:58:00,2011-11-10 19:49:00,3,1331.57,789,84,29,182,443.8566666666666,4,3,4,11,434,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17933,2010-03-17 15:11:00,2010-03-17 15:11:00,1,114.69,63,12,632,0,114.69,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17934,2010-10-29 12:23:00,2011-10-19 11:16:00,3,1049.15,628,36,52,354,349.7166666666667,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17935,2009-12-04 14:33:00,2011-07-24 13:18:00,7,686.14,244,60,138,596,98.02,3,4,3,10,343,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17936,2011-12-04 13:32:00,2011-12-04 13:32:00,1,380.13,257,68,5,0,380.13,5,1,2,8,512,New Customers,Low Value,Focus on onboarding and driving the second purchase.
17937,2010-12-12 14:43:00,2011-12-01 11:45:00,7,4301.22,1754,19,9,353,614.46,5,4,5,14,545,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17938,2010-10-15 14:27:00,2010-10-15 14:27:00,1,144.29,53,29,420,0,144.29,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17939,2011-07-03 12:27:00,2011-07-03 12:27:00,1,99.14,40,12,160,0,99.14,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17940,2009-12-03 12:31:00,2011-10-21 13:27:00,16,30306.79,85148,11,49,687,1894.174375,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17941,2010-01-06 15:37:00,2011-08-01 08:30:00,4,1433.28,1108,5,131,571,358.32,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17942,2011-12-02 10:45:00,2011-12-02 10:45:00,1,77.50000000000001,38,2,8,0,77.50000000000001,5,1,1,7,511,New Customers,Low Value,Focus on onboarding and driving the second purchase.
17944,2010-10-12 16:25:00,2010-10-12 16:25:00,1,74.99,84,24,423,0,74.99,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17945,2010-01-12 11:33:00,2010-01-12 11:40:00,3,360.35,244,66,697,0,120.11666666666667,1,3,2,6,132,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17946,2011-03-25 14:34:00,2011-04-20 17:00:00,2,149.57999999999998,75,18,233,26,74.78999999999999,2,2,1,5,221,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17947,2011-11-02 13:05:00,2011-11-02 13:05:00,1,176.68,168,9,37,0,176.68,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
17948,2011-07-15 12:58:00,2011-07-15 12:58:00,1,358.56000000000006,144,1,147,0,358.56000000000006,3,1,2,6,312,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17949,2009-12-02 11:07:00,2011-12-08 18:46:00,119,118628.08,60658,58,1,736,996.8746218487395,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17950,2010-01-04 17:39:00,2011-09-28 15:18:00,9,1429.46,845,133,72,631,158.82888888888888,3,5,4,12,354,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17951,2010-10-31 15:15:00,2011-10-31 12:30:00,5,1636.0800000000002,898,24,40,364,327.216,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17952,2010-06-16 11:54:00,2010-11-26 13:54:00,4,788.46,477,85,378,163,197.115,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17953,2010-06-17 15:08:00,2010-06-17 15:08:00,1,159.17000000000002,98,20,540,0,159.17000000000002,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17954,2009-12-09 13:22:00,2011-12-04 14:15:00,21,3933.06,3242,479,5,725,187.28857142857143,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17955,2010-02-12 16:27:00,2011-05-25 12:00:00,6,949.9,681,16,199,466,158.31666666666666,2,4,3,9,243,Cannot Lose Them,Medium Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17956,2011-04-04 13:47:00,2011-04-04 13:47:00,1,12.75,1,1,249,0,12.75,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17957,2011-10-04 14:58:00,2011-10-04 14:58:00,1,111.67999999999999,287,31,66,0,111.67999999999999,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17958,2009-12-11 15:37:00,2011-08-15 12:19:00,2,973.8799999999999,284,35,117,611,486.93999999999994,3,2,3,8,323,Need Attention,Medium Value,Use personalized re-engagement before activity declines further.
17959,2010-04-26 14:12:00,2010-04-26 14:12:00,1,140.75,49,2,592,0,140.75,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17960,2010-03-08 12:22:00,2011-06-21 14:15:00,3,135.08,60,37,171,470,45.02666666666667,3,3,1,7,331,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17961,2009-12-01 14:48:00,2011-11-18 16:55:00,101,2994.29,1536,486,21,717,29.646435643564356,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17962,2010-01-13 15:24:00,2011-07-20 14:16:00,4,666.96,633,146,142,552,166.74,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17963,2010-01-19 17:25:00,2010-08-25 15:58:00,4,643.16,341,98,471,217,160.79,1,3,3,7,133,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17964,2010-12-02 13:32:00,2011-11-08 10:44:00,3,724.97,489,84,32,340,241.65666666666667,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17965,2009-12-14 13:19:00,2011-11-02 09:31:00,31,7157.2,4440,588,38,687,230.8774193548387,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17966,2010-01-18 13:24:00,2011-11-02 10:26:00,10,1963.92,3918,82,38,652,196.392,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17967,2010-10-19 13:19:00,2010-12-03 11:19:00,3,335.69,184,59,372,44,111.89666666666666,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17968,2010-07-15 15:01:00,2010-12-01 12:23:00,5,855.54,503,106,374,138,171.108,2,4,3,9,243,Cannot Lose Them,Medium Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17969,2009-12-06 13:53:00,2011-06-26 13:00:00,20,2354.29,1014,113,166,566,117.7145,3,5,4,12,354,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17970,2011-05-12 20:03:00,2011-05-12 20:03:00,1,562.79,513,27,211,0,562.79,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17971,2010-06-09 14:04:00,2010-06-09 14:04:00,1,161.94,62,21,548,0,161.94,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17972,2011-04-12 12:16:00,2011-04-12 12:16:00,1,135.19,36,30,242,0,135.19,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17973,2011-10-19 10:34:00,2011-10-19 10:34:00,1,337.04,176,15,52,0,337.04,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
17974,2010-10-28 20:03:00,2011-11-15 11:37:00,6,1739.09,1189,279,25,382,289.8483333333333,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17975,2010-08-06 11:24:00,2011-11-24 13:27:00,25,7010.43,2265,243,15,475,280.41720000000004,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17976,2010-12-02 13:49:00,2010-12-02 13:49:00,2,643.58,186,56,372,0,321.79,2,2,3,7,223,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
17977,2010-11-04 14:26:00,2011-11-10 13:28:00,2,1511.45,1948,94,29,370,755.725,4,2,4,10,424,Potential Loyalists,High Value,Encourage the next purchase with personalized recommendations and targeted incentives.
17978,2009-12-08 13:27:00,2010-12-09 14:05:00,5,1460.9099999999999,1796,62,365,366,292.18199999999996,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17979,2011-03-25 11:34:00,2011-11-04 12:05:00,4,732.41,383,116,36,224,183.1025,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17980,2010-11-11 14:42:00,2011-06-27 12:01:00,4,1012.72,771,41,166,227,253.18,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17981,2010-10-25 10:40:00,2010-10-25 10:40:00,1,239.12,260,17,411,0,239.12,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17982,2010-01-28 09:38:00,2010-01-28 09:38:00,1,138.18,117,13,681,0,138.18,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17983,2010-11-09 13:23:00,2010-11-09 13:24:00,1,171.71,108,23,395,0,171.71,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17984,2009-12-01 11:51:00,2011-07-17 15:59:00,5,1152.19,939,209,145,593,230.43800000000002,3,4,3,10,343,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17985,2011-11-17 14:24:00,2011-11-17 14:24:00,1,631.35,171,20,22,0,631.35,4,1,3,8,413,Promising,Medium Value,Use low-cost nurturing campaigns and product recommendations.
17986,2011-10-14 14:22:00,2011-10-14 14:22:00,1,20.8,10,1,56,0,20.8,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
17987,2010-06-07 11:23:00,2011-06-07 14:22:00,5,965.4399999999999,981,139,185,365,193.088,3,4,3,10,343,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17988,2009-12-07 13:35:00,2011-11-28 11:00:00,14,489.54,186,115,12,720,34.96714285714286,5,5,2,12,552,Champions,Low Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
17989,2010-11-25 13:49:00,2010-11-25 13:49:00,1,207.32999999999998,300,26,379,0,207.32999999999998,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17990,2009-12-07 15:19:00,2011-04-17 11:44:00,6,1527.6100000000001,777,40,237,495,254.6016666666667,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
17991,2010-04-27 12:46:00,2011-04-28 15:58:00,3,300.3,93,37,225,366,100.10000000000001,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17992,2010-11-15 13:04:00,2010-11-15 13:04:00,1,252.88,130,49,389,0,252.88,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
17993,2010-04-01 14:23:00,2010-04-01 14:23:00,1,225.99,108,60,617,0,225.99,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
17994,2010-03-29 10:37:00,2011-08-10 11:41:00,11,2270.0299999999997,2181,227,122,499,206.36636363636362,3,5,4,12,354,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17995,2010-11-17 17:01:00,2011-03-03 12:30:00,3,495.48,263,28,282,105,165.16,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17996,2010-06-11 11:48:00,2010-11-25 11:00:00,3,482.33,587,63,380,166,160.77666666666667,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17997,2011-06-28 17:28:00,2011-09-26 16:13:00,8,1962.46,2273,133,74,89,245.3075,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
17998,2009-12-01 13:07:00,2010-11-24 15:31:00,3,639.24,561,57,380,358,213.08,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
17999,2010-11-26 13:16:00,2011-11-02 15:56:00,4,718.8,380,125,37,341,179.7,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18000,2010-05-24 17:34:00,2010-05-24 17:34:00,1,124.25,109,6,564,0,124.25,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18001,2009-12-02 15:38:00,2011-11-27 16:02:00,6,924.14,874,120,12,725,154.02333333333334,5,4,3,12,543,Champions,Medium Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18002,2009-12-08 11:07:00,2010-11-29 10:57:00,4,244.37,71,52,376,355,61.0925,2,3,1,6,231,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18003,2010-11-28 15:09:00,2010-11-28 15:09:00,1,353.51,297,23,376,0,353.51,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18004,2010-12-12 13:47:00,2010-12-12 13:47:00,1,157.92,75,32,362,0,157.92,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18005,2011-10-23 14:40:00,2011-12-06 11:51:00,2,226.47,86,52,4,43,113.235,5,2,1,8,521,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
18006,2009-12-17 12:27:00,2011-11-16 16:52:00,4,969.51,395,57,23,699,242.3775,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18007,2010-11-12 11:08:00,2010-11-12 11:08:00,1,215.22,246,46,393,0,215.22,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18008,2010-01-06 12:35:00,2011-09-30 15:17:00,23,19759.079999999998,7825,77,70,632,859.0904347826087,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18009,2010-02-25 11:49:00,2011-04-18 13:36:00,8,2144.23,651,145,235,417,268.02875,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18010,2011-03-28 12:27:00,2011-03-28 12:27:00,1,174.8,60,14,257,0,174.8,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18011,2010-05-21 13:28:00,2010-12-01 17:35:00,3,513.58,196,63,373,194,171.19333333333336,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18012,2009-12-16 13:16:00,2009-12-16 13:16:00,1,115.3,63,13,723,0,115.3,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18013,2011-07-07 14:08:00,2011-07-07 14:11:00,2,187.29,285,31,155,0,93.645,3,2,1,6,321,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
18014,2011-11-11 15:28:00,2011-11-11 15:28:00,1,162.22,66,29,28,0,162.22,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
18015,2011-12-05 14:49:00,2011-12-05 14:49:00,1,120.03,157,46,4,0,120.03,5,1,1,7,511,New Customers,Low Value,Focus on onboarding and driving the second purchase.
18016,2010-01-27 16:00:00,2011-11-07 13:25:00,7,1954.56,1207,115,32,648,279.22285714285715,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18017,2010-10-04 15:11:00,2011-09-19 16:15:00,4,688.0,400,1,81,350,172.0,3,3,3,9,333,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18018,2010-10-15 11:05:00,2011-08-23 17:37:00,4,297.99,186,43,108,312,74.4975,3,3,2,8,332,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18019,2011-10-19 12:10:00,2011-10-19 12:10:00,1,38.45,7,5,52,0,38.45,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
18020,2010-06-14 12:31:00,2010-06-14 12:31:00,1,190.48,67,12,544,0,190.48,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18021,2010-07-15 18:47:00,2010-07-18 10:52:00,2,216.41,168,32,510,2,108.205,1,2,1,4,121,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18022,2010-06-11 13:59:00,2011-11-04 12:45:00,5,1507.25,1311,306,36,510,301.45,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18024,2011-07-10 12:28:00,2011-07-10 12:40:00,2,389.78,184,21,153,0,194.89,3,2,2,7,322,Need Attention,Low Value,Use personalized re-engagement before activity declines further.
18025,2010-03-30 17:33:00,2010-11-25 12:37:00,6,1177.72,1053,83,380,239,196.28666666666666,2,4,3,9,243,Cannot Lose Them,Medium Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18026,2010-07-22 16:21:00,2010-07-27 10:37:00,2,2074.07,530,12,501,4,1037.035,1,2,4,7,124,Hibernating,High Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18027,2011-09-02 10:38:00,2011-09-02 10:38:00,1,115.31,78,21,99,0,115.31,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18028,2010-05-05 13:28:00,2010-05-05 13:28:00,1,192.05,133,4,583,0,192.05,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18029,2010-03-07 15:30:00,2010-03-07 15:30:00,1,433.77,253,18,642,0,433.77,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18030,2011-10-28 13:55:00,2011-12-05 16:37:00,2,230.64999999999998,67,8,4,38,115.32499999999999,5,2,1,8,521,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
18031,2010-11-26 11:00:00,2010-11-26 11:00:00,1,451.3,298,49,379,0,451.3,2,1,2,5,212,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18032,2011-01-09 15:32:00,2011-01-09 15:32:00,1,73.5,42,5,334,0,73.5,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18033,2011-10-05 17:28:00,2011-10-05 17:28:00,1,93.82000000000001,252,32,65,0,93.82000000000001,3,1,1,5,311,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18034,2010-11-29 12:36:00,2011-11-18 12:22:00,3,754.2,951,182,22,353,251.4,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18035,2010-11-19 13:42:00,2011-11-04 12:39:00,5,1260.23,1134,52,36,349,252.046,4,4,4,12,444,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18036,2009-12-18 12:04:00,2011-11-07 14:40:00,11,1545.49,741,221,32,689,140.4990909090909,4,5,4,13,454,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18037,2009-12-01 13:48:00,2011-07-08 13:39:00,15,167.42,37,31,154,583,11.161333333333333,3,5,1,9,351,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18038,2010-06-01 15:59:00,2010-06-01 15:59:00,1,141.48,80,25,556,0,141.48,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18039,2010-03-09 11:19:00,2010-11-30 13:07:00,4,548.22,555,137,374,266,137.055,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18040,2011-04-08 08:27:00,2011-11-20 14:20:00,2,357.20000000000005,148,18,19,226,178.60000000000002,5,2,2,9,522,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
18041,2010-01-14 10:04:00,2011-11-28 11:39:00,41,8633.66,7784,464,12,683,210.5770731707317,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18042,2010-06-16 10:53:00,2011-10-17 11:49:00,2,281.15,69,13,54,488,140.575,4,2,1,7,421,Potential Loyalists,Low Value,Encourage the next purchase with personalized recommendations and targeted incentives.
18043,2010-12-08 12:35:00,2011-11-15 12:48:00,4,817.2,422,106,25,342,204.3,4,3,3,10,433,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18044,2010-05-28 15:31:00,2011-12-05 14:26:00,18,3505.61,1598,128,4,555,194.75611111111112,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18045,2011-10-25 13:07:00,2011-10-25 13:07:00,1,178.34,138,43,45,0,178.34,4,1,1,6,411,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
18046,2010-02-28 11:36:00,2010-02-28 11:36:00,1,189.63,44,26,650,0,189.63,1,1,1,3,111,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18047,2010-11-23 12:57:00,2010-11-23 13:11:00,2,326.09,130,74,381,0,163.045,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18048,2010-08-03 13:03:00,2011-05-20 14:58:00,3,394.93,256,56,203,290,131.64333333333335,2,3,2,7,232,At Risk,Low Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18049,2010-04-28 13:24:00,2010-09-28 14:26:00,2,500.92,402,82,437,153,250.46,1,2,2,5,122,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18050,2010-11-11 15:51:00,2010-12-15 14:25:00,2,412.06,250,22,359,33,206.03,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18051,2009-12-09 12:17:00,2010-03-15 13:58:00,7,2282.28,1661,41,634,96,326.04,1,4,4,9,144,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
18052,2010-05-24 11:11:00,2010-05-24 11:11:00,1,10877.18,17766,16,565,0,10877.18,1,1,5,7,115,Hibernating,High Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18053,2010-06-30 12:36:00,2011-09-30 09:05:00,3,571.0699999999999,409,29,71,456,190.35666666666665,3,3,2,8,332,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18054,2010-11-12 08:18:00,2010-11-12 08:18:00,1,176.5,96,11,393,0,176.5,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18055,2010-10-22 13:27:00,2011-12-02 14:25:00,16,11143.12,3828,320,7,406,696.445,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18056,2010-03-31 12:29:00,2011-02-24 14:27:00,2,554.6,334,28,288,330,277.3,2,2,2,6,222,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18057,2010-01-18 12:42:00,2010-11-11 16:55:00,3,1188.46,970,121,393,297,396.15333333333336,2,3,3,8,233,At Risk,Medium Value,Prioritize retention campaigns and investigate the reason for declining engagement.
18058,2010-02-10 09:38:00,2011-11-30 08:38:00,3,774.06,394,12,10,657,258.02,5,3,3,11,533,Loyal Customers,Medium Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18059,2011-10-03 09:30:00,2011-11-16 16:49:00,3,306.46,258,17,23,44,102.15333333333332,4,3,2,9,432,Loyal Customers,Low Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18060,2010-05-24 08:34:00,2010-10-27 16:41:00,2,1185.46,902,74,408,156,592.73,2,2,3,7,223,About to Sleep,Medium Value,Trigger low-cost reactivation campaigns.
18061,2009-12-04 11:36:00,2011-11-18 11:20:00,29,6488.97,3607,30,22,713,223.75758620689655,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18062,2010-04-21 08:55:00,2011-06-19 14:47:00,6,1632.67,831,46,173,424,272.1116666666667,3,4,4,11,344,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18063,2010-03-16 13:05:00,2010-11-14 10:46:00,2,186.60000000000002,48,2,391,242,93.30000000000001,2,2,1,5,221,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18064,2010-02-01 15:01:00,2011-07-29 16:39:00,11,4481.83,2685,53,133,543,407.4390909090909,3,5,5,13,355,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18065,2009-12-09 16:00:00,2011-12-04 10:30:00,29,5866.63,2265,193,6,724,202.29758620689657,5,5,5,15,555,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18066,2010-10-20 11:42:00,2011-09-25 15:30:00,3,1440.4,535,37,75,340,480.1333333333334,3,3,4,10,334,Loyal Customers,High Value,"Strengthen loyalty through personalized offers, cross-selling, and loyalty rewards."
18067,2011-10-30 15:58:00,2011-10-30 15:58:00,1,396.33,189,36,40,0,396.33,4,1,2,7,412,Promising,Low Value,Use low-cost nurturing campaigns and product recommendations.
18068,2011-02-23 14:50:00,2011-02-23 14:50:00,1,101.69999999999999,6,1,289,0,101.69999999999999,2,1,1,4,211,About to Sleep,Low Value,Trigger low-cost reactivation campaigns.
18069,2010-02-28 16:14:00,2011-11-13 16:03:00,11,4464.92,3168,602,26,622,405.9018181818182,4,5,5,14,455,Champions,High Value,"Reward with VIP benefits, early access, referral incentives, and premium experiences."
18070,2010-02-08 13:28:00,2010-02-08 13:28:00,1,314.1,86,9,669,0,314.1,1,1,2,4,112,Hibernating,Low Value,Use inexpensive win-back campaigns and avoid high acquisition-style spending.
18071,2009-12-05 10:31:00,2011-03-27 11:59:00,7,1428.63,835,52,258,477,204.09,2,4,4,10,244,Cannot Lose Them,High Value,High-priority retention intervention; consider direct outreach and strong personalized incentives.
