campaign_rank,customer_id,decision_date,churn_probability,predicted_churn,saved_model_threshold,policy_risk_floor,probability_alive,historical_revenue,expected_revenue_clv_12m,rfm_value_tier,clv_value_tier,rfm_segment,ml_cluster,cluster_name,recommended_action,action_basis,intervention_cost,assumed_recoverable_share,scenario_revenue_at_risk_proxy,scenario_expected_retention_benefit,scenario_expected_net_benefit,scenario_benefit_cost_ratio,breakeven_recoverable_share,priority_score,decision_status
544,13372,2011-12-10,0.9111480532298925,1.0,0.31000000000000005,0.2,1.0,378.64,649.4733599891082,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,591.7663875787531,1.7752991627362593,0.7752991627362593,1.7752991627362593,0.005632853442338728,84.03796376186368,selected
545,17279,2011-12-10,0.7209449901517051,1.0,0.31000000000000005,0.2,1.0,187.82999999999998,819.490138778802,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,590.8073100313029,1.7724219300939086,0.7724219300939086,1.7724219300939086,0.005641997444406574,84.00920333620937,selected
546,13336,2011-12-10,0.8314558368227448,1.0,0.31000000000000005,0.2,1.0,795.12,704.1667881413778,Medium Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,585.4835860968738,1.7564507582906213,0.7564507582906213,1.7564507582906213,0.005693299372498211,83.98044291055507,selected
547,12550,2011-12-10,0.8421614893312254,1.0,0.31000000000000005,0.2,1.0,964.8299999999999,694.4132118381261,Medium Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,584.808064692876,1.7544241940786278,0.7544241940786278,1.7544241940786278,0.005699875796145018,83.95168248490079,selected
548,16213,2011-12-10,0.8349146334963056,1.0,0.31000000000000005,0.2,1.0,159.0,699.2556083013226,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,583.818739925135,1.7514562197754049,0.7514562197754049,1.7514562197754049,0.005709534664407617,83.92292205924647,selected
549,14951,2011-12-10,0.8403330164057615,1.0,0.31000000000000005,0.2,1.0,311.69,694.4132118381261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,583.5383489359456,1.7506150468078367,0.7506150468078367,1.7506150468078367,0.005712278103763888,83.89416163359218,selected
550,12556,2011-12-10,0.7260400472148648,1.0,0.31000000000000005,0.2,0.9313227402875545,599.56,803.5734258344631,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,583.4264880334642,1.7502794641003927,0.7502794641003927,1.7502794641003927,0.005713373324150719,83.86540120793788,selected
551,13244,2011-12-10,0.9143742550150589,1.0,0.31000000000000005,0.2,1.0,121.74,637.115044583659,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,582.5615942500692,1.7476847827502078,0.7476847827502078,1.7476847827502078,0.005721855622192756,83.83664078228358,selected
552,14887,2011-12-10,0.8386672580203045,1.0,0.31000000000000005,0.2,1.0,1862.0,694.4132118381261,High Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,582.3816243053541,1.7471448729160621,0.7471448729160621,1.7471448729160621,0.005723623813353015,83.80788035662928,selected
553,16480,2011-12-10,0.8151485849667883,1.0,0.31000000000000005,0.2,1.0,769.29,714.2014887354502,Medium Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,582.1803329238759,1.7465409987716276,0.7465409987716276,1.7465409987716276,0.005725602781173286,83.77911993097497,selected
554,17154,2011-12-10,0.8104112807753299,1.0,0.31000000000000005,0.2,1.0,329.34,714.2014887354502,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,578.7969432177435,1.7363908296532307,0.7363908296532307,1.7363908296532307,0.005759072110509285,83.75035950532069,selected
555,17347,2011-12-10,0.8721245513413625,1.0,0.31000000000000005,0.2,1.0,228.96,662.3259067352025,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,577.6306842531995,1.7328920527595986,0.7328920527595986,1.7328920527595986,0.005770699902556068,83.72159907966638,selected
556,16215,2011-12-10,0.8331871787463727,1.0,0.31000000000000005,0.2,1.0,242.35,689.6381537492255,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,574.5976676781744,1.7237930030345232,0.7237930030345232,1.7237930030345232,0.005801160569973451,83.69283865401208,selected
557,13670,2011-12-10,0.8042343560777296,1.0,0.31000000000000005,0.2,1.0,349.7,714.2014887354502,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,574.3853744029107,1.7231561232087318,0.7231561232087318,1.7231561232087318,0.005803304683372945,83.66407822835778,selected
558,15933,2011-12-10,0.564894371957855,1.0,0.31000000000000005,0.2,0.9531853617891722,1107.46,2109.1075139596387,Medium Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1191.422964489823,10.722806680408407,0.7228066804084072,1.0722806680408408,0.02797774957074706,83.63531780270348,selected
559,16796,2011-12-10,0.8828966810765929,1.0,0.31000000000000005,0.2,1.0,305.62,649.4733599891082,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,573.4178739820469,1.7202536219461406,0.7202536219461406,1.7202536219461406,0.0058130963204640115,83.60655737704919,selected
560,15593,2011-12-10,0.7737401710567569,1.0,0.31000000000000005,0.2,1.0,199.8,740.6015505498202,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,573.0331704073172,1.7190995112219518,0.7190995112219518,1.7190995112219518,0.0058169989199123836,83.57779695139487,selected
561,12824,2011-12-10,0.7098865237234206,1.0,0.31000000000000005,0.2,1.0,397.12,806.2630564078041,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,572.3552783199563,1.7170658349598689,0.7170658349598689,1.7170658349598689,0.005823888517491655,83.54903652574059,selected
562,15947,2011-12-10,0.8366155624399236,1.0,0.31000000000000005,0.2,1.0,1708.24,680.2844731864083,High Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,569.136577153994,1.707409731461982,0.707409731461982,1.707409731461982,0.005856824999724833,83.52027610008628,selected
563,16268,2011-12-10,0.7729315914947213,1.0,0.31000000000000005,0.2,1.0,667.65,735.1647099206284,Medium Value,Core,Need Attention,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,568.2320292497064,1.7046960877491193,0.7046960877491193,1.7046960877491193,0.00586614826646549,83.49151567443198,selected
564,16959,2011-12-10,0.8634882584635886,1.0,0.31000000000000005,0.2,1.0,117.35,657.9849792950032,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,568.1623038666427,1.704486911599928,0.7044869115999279,1.704486911599928,0.005866868165396139,83.46275524877768,selected
565,12390,2011-12-10,0.8161355596323525,1.0,0.31000000000000005,0.2,1.0,549.84,694.4132118381261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,566.7353152596085,1.7002059457788252,0.7002059457788252,1.7002059457788252,0.00588164041234383,83.43399482312338,selected
566,14124,2011-12-10,0.842566080700539,1.0,0.31000000000000005,0.2,1.0,419.58000000000004,671.1837893323261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,565.5166948074742,1.6965500844224228,0.6965500844224228,1.6965500844224228,0.00589431463993851,83.40523439746909,selected
567,15866,2011-12-10,0.9374141087855223,1.0,0.31000000000000005,0.2,1.0,211.89,602.7343488756998,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,565.0116824857362,1.6950350474572085,0.6950350474572085,1.6950350474572085,0.005899583029272114,83.37647397181478,selected
568,15417,2011-12-10,0.8452593127705665,1.0,0.31000000000000005,0.2,1.0,508.8,666.7251134491044,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,563.5556112008679,1.6906668336026036,0.6906668336026036,1.6906668336026036,0.005914825914394514,83.34771354616049,selected
569,15343,2011-12-10,0.8564370767324914,1.0,0.31000000000000005,0.2,1.0,364.5,657.9849792950032,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,563.5227322013014,1.6905681966039043,0.6905681966039043,1.6905681966039043,0.005915171017701911,83.31895312050618,selected
570,13758,2011-12-10,0.30431742193624434,0.0,0.31000000000000005,0.2,0.9916625546680157,9416.98,3903.179737286212,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1187.8055950047276,10.690250355042549,0.690250355042549,1.069025035504255,0.028062953629377933,83.29019269485188,selected
571,12847,2011-12-10,0.5925940790545733,1.0,0.31000000000000005,0.2,0.9511659543176887,1609.0,950.0921495464833,High Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,563.0189823774782,1.6890569471324346,0.6890569471324346,1.6890569471324346,0.005920463497087719,83.26143226919758,selected
572,18088,2011-12-10,0.708560018101455,1.0,0.31000000000000005,0.2,1.0,166.03,793.4613772045885,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,562.2150077948886,1.6866450233846657,0.6866450233846657,1.6866450233846657,0.0059289298348816485,83.23267184354329,selected
573,17637,2011-12-10,0.7328821289048676,1.0,0.31000000000000005,0.2,0.9388383206691107,547.06,766.7270087823078,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,561.9205224852388,1.6857615674557165,0.6857615674557165,1.6857615674557165,0.0059320370051458605,83.20391141788899,selected
574,16674,2011-12-10,0.7254059138336975,1.0,0.31000000000000005,0.2,0.9139454288107145,304.24,773.363419780742,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,561.0023982516025,1.6830071947548075,0.6830071947548075,1.6830071947548075,0.005941745246939881,83.17515099223468,selected
575,16131,2011-12-10,0.29189841730521665,0.0,0.31000000000000005,0.2,0.9793598984200413,9957.42,4065.9298142954403,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1186.8384776669325,10.68154629900239,0.6815462990023899,1.068154629900239,0.02808582124743668,83.14639056658038,selected
576,13518,2011-12-10,0.8373740597947491,1.0,0.31000000000000005,0.2,1.0,627.16,666.7251134491044,Medium Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,558.2983150159912,1.6748949450479735,0.6748949450479735,1.6748949450479735,0.0059705237212436466,83.1176301409261,selected
577,17986,2011-12-10,0.6744032986360624,1.0,0.31000000000000005,0.2,1.0,20.8,826.2699430764857,Low Value,Core,Promising,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,557.2391751746135,1.6717175255238406,0.6717175255238406,1.6717175255238406,0.005981871845763209,83.08886971527178,selected
578,16322,2011-12-10,0.5769139344816828,1.0,0.31000000000000005,0.2,0.9541205070174565,326.75,965.2355125323053,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,556.857817236456,1.6705734517093678,0.6705734517093678,1.6705734517093678,0.005985968464761474,83.06010928961749,selected
579,13994,2011-12-10,0.32218516012980586,1.0,0.31000000000000005,0.2,0.9820798746658521,2274.14,3677.9730767027186,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1184.98834467058,10.66489510203522,0.6648951020352207,1.0664895102035221,0.028129671893608207,83.03134886396319,selected
580,13947,2011-12-10,0.7211120053906357,1.0,0.31000000000000005,0.2,1.0,90.6,769.0541165071422,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,554.5741562083889,1.6637224686251668,0.6637224686251668,1.6637224686251668,0.006010617869615957,83.00258843830889,selected
581,13356,2011-12-10,0.802902160939237,1.0,0.31000000000000005,0.2,1.0,768.24,689.6381537492255,Medium Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,553.7119639113989,1.6611358917341967,0.6611358917341967,1.6611358917341967,0.006019977083006842,82.97382801265458,selected
582,16594,2011-12-10,0.773601095418296,1.0,0.31000000000000005,0.2,1.0,181.09,714.2014887354502,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,552.5070540351221,1.6575211621053663,0.6575211621053663,1.6575211621053663,0.006033105476190785,82.94506758700028,selected
583,18027,2011-12-10,0.898538018646216,1.0,0.31000000000000005,0.2,1.0,115.31,613.7706239118952,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,551.4962403130461,1.6544887209391383,0.6544887209391383,1.6544887209391383,0.006044163295548908,82.916307161346,selected
584,13460,2011-12-10,0.8007957045123721,1.0,0.31000000000000005,0.2,0.9269692733595208,183.44,686.557774818476,Low Value,Core,Potential Loyalists,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,549.7925169742081,1.6493775509226243,0.6493775509226243,1.6493775509226243,0.006062893237758831,82.88754673569169,selected
585,17333,2011-12-10,0.8242670816091031,1.0,0.31000000000000005,0.2,1.0,494.25,666.7251134491044,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,549.5595634981914,1.6486786904945745,0.6486786904945745,1.6486786904945745,0.006065463244994194,82.85878631003739,selected
586,15099,2011-12-10,0.8174199169846876,1.0,0.31000000000000005,0.2,1.0,410.48,671.1837893323261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,548.638997357498,1.645916992072494,0.6459169920724941,1.645916992072494,0.006075640538474709,82.83002588438309,selected
587,17846,2011-12-10,0.8203452534025243,1.0,0.31000000000000005,0.2,1.0,2033.1,666.7251134491044,High Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,546.9447821422323,1.6408343464266968,0.6408343464266968,1.6408343464266968,0.006094460432143778,82.80126545872879,selected
588,16820,2011-12-10,0.8718801946622268,1.0,0.31000000000000005,0.2,1.0,497.61,625.2228129307817,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,545.1193878453549,1.635358163536065,0.635358163536065,1.635358163536065,0.006114868426361984,82.7725050330745,selected
589,13130,2011-12-10,0.864381206057022,1.0,0.31000000000000005,0.2,1.0,64.0,629.1367516594322,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,543.8139841741771,1.6314419525225312,0.6314419525225312,1.6314419525225312,0.006129546922915661,82.74374460742018,selected
590,13099,2011-12-10,0.8910913879284563,1.0,0.31000000000000005,0.2,1.0,207.35999999999999,610.0467927723764,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,543.6074432728403,1.630822329818521,0.6308223298185209,1.630822329818521,0.0061318758132977045,82.7149841817659,selected
591,15035,2011-12-10,0.8362676051771842,1.0,0.31000000000000005,0.2,1.0,252.73000000000002,649.4733599891082,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,543.1335313844708,1.6294005941534122,0.6294005941534122,1.6294005941534122,0.006137226189730035,82.68622375611159,selected
592,16685,2011-12-10,0.6842151611015436,1.0,0.31000000000000005,0.2,1.0,324.24,793.4613772045885,Low Value,Core,Need Attention,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,542.8983040318901,1.6286949120956704,0.6286949120956704,1.6286949120956704,0.0061398853313373615,82.65746333045729,selected
593,12756,2011-12-10,0.8190215598286349,1.0,0.31000000000000005,0.2,1.0,112.07999999999998,662.3259067352025,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,542.4591972491805,1.6273775917475417,0.6273775917475417,1.6273775917475417,0.006144855410760332,82.62870290480299,selected
594,13210,2011-12-10,0.8533631942012628,1.0,0.31000000000000005,0.2,1.0,353.48,633.1005076472659,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,540.2646714563118,1.6207940143689352,0.6207940143689352,1.6207940143689352,0.006169815480157454,82.5999424791487,selected
595,17844,2011-12-10,0.9201324993232514,1.0,0.31000000000000005,0.2,1.0,51.56,585.204722391114,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,538.4658838295053,1.6153976514885158,0.6153976514885158,1.6153976514885158,0.006190426233927883,82.5711820534944,selected
596,12814,2011-12-10,0.8932530802527732,1.0,0.31000000000000005,0.2,1.0,125.92,602.7343488756998,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,538.3943137073684,1.6151829411221053,0.6151829411221053,1.6151829411221053,0.006191249142993529,82.54242162784008,selected
597,18080,2011-12-10,0.7420908717699269,1.0,0.31000000000000005,0.2,0.950317725869311,1231.5,724.9968946616098,Medium Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,538.0135775899239,1.6140407327697717,0.6140407327697717,1.6140407327697717,0.006195630504838325,82.5136612021858,selected
598,14523,2011-12-10,0.9298237600966025,1.0,0.31000000000000005,0.2,1.0,241.09,578.4776684273476,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,537.8822807890319,1.6136468423670958,0.6136468423670958,1.6136468423670958,0.0061971428552054,82.48490077653149,selected
599,15307,2011-12-10,0.8596615852360227,1.0,0.31000000000000005,0.2,1.0,205.3,625.2228129307817,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,537.480034489801,1.612440103469403,0.6124401034694029,1.612440103469403,0.006201780753581806,82.45614035087719,selected
600,18005,2011-12-10,0.67822041676893,1.0,0.31000000000000005,0.2,0.9528055318205559,226.47,792.0043951056833,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,537.1535509314008,1.6114606527942021,0.6114606527942021,1.6114606527942021,0.0062055502147448875,82.4273799252229,selected
601,18200,2011-12-10,0.9157154201256466,1.0,0.31000000000000005,0.2,1.0,150.35,585.204722391114,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,535.8809882238913,1.6076429646716741,0.6076429646716741,1.6076429646716741,0.006220286605765281,82.3986194995686,selected
602,15975,2011-12-10,0.7974145457788094,1.0,0.31000000000000005,0.2,1.0,371.01,671.1837893323261,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,535.211716504537,1.605635149513611,0.605635149513611,1.605635149513611,0.006228064951760219,82.3698590739143,selected
603,15663,2011-12-10,0.9140029001990737,1.0,0.31000000000000005,0.2,1.0,138.14,585.204722391114,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,534.878813475672,1.6046364404270161,0.6046364404270161,1.6046364404270161,0.0062319412348250435,82.34109864825999,selected
604,13806,2011-12-10,0.6837860102930173,1.0,0.31000000000000005,0.2,1.0,256.38,781.0647523132385,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,534.0811507647732,1.6022434522943194,0.6022434522943194,1.6022434522943194,0.006241248785058589,82.3123382226057,selected
605,15263,2011-12-10,0.9115948144583887,1.0,0.31000000000000005,0.2,1.0,156.51,585.204722391114,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,533.4695903283005,1.6004087709849013,0.6004087709849013,1.6004087709849013,0.0062484036461796805,82.28357779695139,selected
606,18222,2011-12-10,0.8350695493820683,1.0,0.31000000000000005,0.2,1.0,443.0,637.115044583659,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,532.0353731850125,1.5961061195550375,0.5961061195550375,1.5961061195550375,0.00626524757814211,82.2548173712971,selected
607,17453,2011-12-10,0.6213367905179557,1.0,0.31000000000000005,0.2,0.9431534108896985,486.7199999999999,854.0376350759852,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,530.6450031596577,1.591935009478973,0.591935009478973,1.591935009478973,0.006281663472727393,82.2260569456428,selected
608,13411,2011-12-10,0.9120058086797254,1.0,0.31000000000000005,0.2,1.0,213.55,581.8215695216237,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,530.6246510188755,1.5918739530566264,0.5918739530566264,1.5918739530566264,0.006281904406312174,82.1972965199885,selected
609,14772,2011-12-10,0.93103115505528,1.0,0.31000000000000005,0.2,1.0,139.26,565.4811503941668,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,526.4805686134696,1.5794417058404087,0.5794417058404087,1.5794417058404087,0.006331351111612617,82.1685360943342,selected
610,12436,2011-12-10,0.8573044935927674,1.0,0.31000000000000005,0.2,1.0,509.01000000000005,610.0467927723764,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,522.9958567456141,1.5689875702368423,0.5689875702368423,1.5689875702368423,0.006373536788752556,82.13977566867989,selected
611,17427,2011-12-10,0.7100708722082508,1.0,0.31000000000000005,0.2,1.0,100.8,735.1647099206284,Low Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,522.0190467900663,1.566057140370199,0.566057140370199,1.566057140370199,0.0063854630474314035,82.1110152430256,selected
612,12968,2011-12-10,0.9227112165046887,1.0,0.31000000000000005,0.2,1.0,135.95,565.4811503941668,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,521.7758001906724,1.565327400572017,0.565327400572017,1.565327400572017,0.006388439885704232,82.0822548173713,selected
613,12596,2011-12-10,0.7941892575680934,1.0,0.31000000000000005,0.2,0.9398140852127443,618.27,656.4283419986906,Medium Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,521.3283375785946,1.563985012735784,0.5639850127357839,1.563985012735784,0.006393923163309352,82.053494391717,selected
614,17461,2011-12-10,0.5512317065385768,1.0,0.31000000000000005,0.2,0.9297008426229496,735.82,2126.1641289730596,Medium Value,High,Loyal Customers,2,Established Moderate-Value Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1172.0090811949262,10.548081730754335,0.5480817307543351,1.0548081730754335,0.028441190318549588,82.0247339660627,selected
615,16871,2011-12-10,0.43319350071993407,1.0,0.31000000000000005,0.2,0.9731306841825375,2812.34,2704.8579723464154,High Value,High,Champions,1,High-Value Loyal Customers,Personalized offer,Default scalable retention treatment,10.0,0.03,1171.7268939909663,10.545542045918696,0.5455420459186957,1.0545542045918697,0.02844803981565889,81.9959735404084,selected
616,15313,2011-12-10,0.8975201040278066,1.0,0.31000000000000005,0.2,1.0,52.0,571.9049041581433,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,513.2961490740295,1.5398884472220884,0.5398884472220884,1.5398884472220884,0.0064939768968587915,81.9672131147541,selected
617,14780,2011-12-10,0.795268664837307,1.0,0.31000000000000005,0.2,0.9038279449697997,447.68,645.421950328303,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,513.2838526942802,1.5398515580828405,0.5398515580828405,1.5398515580828405,0.006494132468489552,81.93845268909979,selected
618,14660,2011-12-10,0.8065777178647164,1.0,0.31000000000000005,0.2,0.8556363757451487,285.74,636.2460004438341,Low Value,Core,Need Attention,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,513.181847038541,1.5395455411156231,0.5395455411156231,1.5395455411156231,0.006495423313527676,81.90969226344549,selected
619,13273,2011-12-10,0.9104862748345965,1.0,0.31000000000000005,0.2,1.0,138.98,562.3235684570675,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,511.98789109617263,1.5359636732885178,0.5359636732885178,1.5359636732885178,0.006510570642982638,81.88093183779121,selected
620,12752,2011-12-10,0.746543165736255,1.0,0.31000000000000005,0.2,1.0,4366.78,684.9290294136084,High Value,Core,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,511.32908592309576,1.5339872577692872,0.5339872577692872,1.5339872577692872,0.006518958973976045,81.8521714121369,selected
621,15773,2011-12-10,0.7193640328323048,1.0,0.31000000000000005,0.2,0.9541079016228301,774.52,709.6151686631435,Medium Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,510.47162948849507,1.5314148884654852,0.5314148884654852,1.5314148884654852,0.00652990908950888,81.8234109864826,selected
622,16968,2011-12-10,0.6722269062757211,1.0,0.31000000000000005,0.2,0.9531208165530198,439.43,756.7844677916921,Low Value,Core,Potential Loyalists,2,Established Moderate-Value Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,508.7308815011273,1.526192644503382,0.526192644503382,1.526192644503382,0.006552252781465847,81.7946505608283,selected
623,12641,2011-12-10,0.9127976065434401,1.0,0.31000000000000005,0.2,1.0,185.89999999999998,556.1139513053292,Low Value,Developing,About to Sleep,3,Dormant One-Time Customers,Automated nurture,Early-lifecycle or dormant one-time profile,1.0,0.01,507.6194837169197,1.522858451150759,0.522858451150759,1.522858451150759,0.0065665984861846,81.765890135174,selected
